Price,Close,High,Low,Open,Volume,MA_short,MA_long,signal,return,strategy_return,equity_curve,buy_hold_curve,trade,cost,net_strategy_return,net_equity_curve
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,
2022-01-06,1099.53662109375,1116.5996031111947,1096.123976548564,1115.3255331004264,14447422,1085.3288269042969,1110.898681640625,0,-0.021501451550036466,-0.0,0.9826813083633399,1.1640103922714822,0.0,0.0,-0.0,0.9792426236173385
2022-01-07,1108.4091796875,1118.4421482661342,1097.284116906681,1106.11137689842,13112115,1084.8066955566405,1109.1568920898437,0,0.00806936160518612,0.0,0.9826813083633399,1.1734032130389154,0.0,0.0,0.0,0.9792426236173385
2022-01-10,1109.3193359375,1117.9646215781718,1099.3318598320666,1115.6895654128748,9246731,1085.451678466797,1107.6953955078125,0,0.0008211374162894192,0.0,0.9826813083633399,1.174366738321536,0.0,0.0,0.0,0.9792426236173385
2022-01-11,1117.3048095703125,1126.1319502273575,1107.9542483452858,1108.409307707792,16205164,1087.1670715332032,1106.9610034179686,0,0.0071985346095710945,0.0,0.9826813083633399,1.1828204579316726,0.0,0.0,0.0,0.9792426236173385
2022-01-12,1147.130859375,1148.8827357783716,1121.604686652831,1124.471284081761,14800442,1090.531884765625,1106.8090283203126,0,0.026694640127932434,0.0,0.9826813083633399,1.214395424392115,0.0,0.0,0.0,0.9792426236173385
2022-01-13,1153.592041015625,1156.1856749337926,1141.3522552982324,1147.19918473575,11856712,1093.5213134765625,1107.12298828125,0,0.005632471298126607,0.0,0.9826813083633399,1.2212354717645797,0.0,0.0,0.0,0.9792426236173385
2022-01-14,1155.2755126953125,1168.1523329319614,1149.2921017722908,1153.455515914101,19930176,1098.0384399414063,1107.6271411132811,0,0.0014593301789820323,0.0,0.9826813083633399,1.2230176575441691,0.0,0.0,0.0,0.9792426236173385
2022-01-17,1161.304443359375,1167.105878804206,1154.3655399895374,1154.8205993720844,8036453,1104.2925720214844,1108.1130932617189,0,0.005218608546455394,0.0,0.9826813083633399,1.2294001079442949,0.0,0.0,0.0,0.9792426236173385
2022-01-18,1147.44921875,1165.8998821993202,1144.696356607209,1162.4418646639435,6215029,1109.0827087402345,1108.29373046875,1,-0.011930742785496551,-0.0,0.9826813083633399,1.2147324514759499,1.0,0.0005,-0.0005,0.9787530023055299
2022-01-19,1147.3583984375,1156.6405988874542,1141.6252038335633,1151.1804880553777,9755485,1112.6204345703125,1108.292822265625,1,-7.914974450806689e-05,-7.914974450806689e-05,0.9826035293888501,1.2146363057127698,0.0,0.0,-7.914974450806689e-05,0.9786755342554608
2022-01-20,1127.26953125,1142.0574560089742,1117.054465620327,1137.5528377304774,16494486,1115.173046875,1107.6335107421876,1,-0.017508798658603553,-0.017508798658603553,0.9653993220315474,1.193369483192615,0.0,0.0,-0.017508798658603553,0.9615401013740807
2022-01-21,1127.4515380859375,1138.5538554378697,1115.6895591579548,1115.6895591579548,13338594,1117.5629943847657,1106.9355224609376,1,0.00016145813480439308,0.00016145813480439308,0.9655551936054241,1.1935621624035038,0.0,0.0,0.00016145813480439308,0.9616953498453882
2022-01-24,1081.9730224609375,1139.6912967231897,1071.598729229798,1126.1545759538076,21868937,1117.7370300292969,1104.9771484375,1,-0.04033744607968548,-0.04033744607968548,0.926607163046405,1.1454169130347995,0.0,0.0,-0.04033744607968548,0.9229030155259156
2022-01-25,1079.8572998046875,1086.8644436444313,1048.802657948011,1069.0734401117095,24510205,1117.1648559570312,1103.115693359375,1,-0.001955430137655201,-0.001955430137655201,0.9247952474740169,1.1431771302828713,0.0,0.0,-0.001955430137655201,0.9210983431552233
2022-01-27,1063.863525390625,1072.0537511885557,1051.5554999211186,1062.9080331478985,20020431,1115.69970703125,1101.4794653320312,1,-0.014811007358986439,-0.014811007358986439,0.9110980982581235,1.1262455253936268,0.0,0.0,-0.014811007358986439,0.9074559488164011
2022-01-28,1062.8399658203125,1081.0631640276079,1059.45018834078,1076.1036060522279,14667727,1115.1707580566406,1100.313271484375,1,-0.0009621154836910728,-0.0009621154836910728,0.9102215166706279,1.1251619471352077,0.0,0.0,-0.0009621154836910728,0.9065828713972773
2022-01-31,1085.931884765625,1094.9411228295262,1072.0994499584988,1073.91956734709,12143683,1115.5905212402345,1099.5242846679687,1,0.02172661895291994,0.02172661895291994,0.9299975527260795,1.1496079120209397,0.0,0.0,0.02172661895291994,0.92627985199337
2022-02-01,1082.337158203125,1101.402112704543,1067.9587979070466,1095.6690383601324,13200509,1115.0183532714843,1099.6603369140626,1,-0.003310268915509229,-0.003310268915509229,0.9269190107357907,1.1458024006847534,0.0,0.0,-0.003310268915509229,0.9232136165922539
2022-02-02,1084.5439453125,1095.2139504085303,1080.6991087798986,1095.2139504085303,10017691,1113.3223022460938,1099.6394091796874,1,0.002038909126097721,0.002038909126097721,0.9288089143659334,1.1481385876562142,0.0,0.0,0.002038909126097721,0.9250959652604615
2022-02-03,1070.5294189453125,1092.6885576552872,1068.0041465713055,1088.3886622160464,9572839,1110.663885498047,1099.651689453125,1,-0.012922045646706737,-0.012922045646706737,0.9168068031774287,1.1333022884177752,0.0,0.0,-0.012922045646706737,0.9131418329697816
2022-02-04,1060.76953125,1068.5730594354839,1056.1284310635565,1065.183161923649,11061241,1108.7255310058595,1098.1806372070312,1,-0.00911687948279638,-0.00911687948279638,0.9084483860438523,1.122970108036693,0.0,0.0,-0.00911687948279638,0.9048168289278963
2022-02-07,1054.3084716796875,1072.372440138568,1048.802746440698,1065.6382591326399,10714467,1106.0204956054688,1097.3115649414062,1,-0.00609091737646239,-0.00609091737646239,0.9029151019836785,1.1161301898924043,0.0,0.0,-0.00609091737646239,0.8993056643820637
2022-02-08,1072.031005859375,1073.8283759531457,1051.0776952115107,1060.4737500675897,12060849,1104.1560791015625,1096.5339453125,1,0.016809628923357245,0.016809628923357245,0.9180927697973195,1.1348919242146518,0.0,0.0,0.016809628923357245,0.9144226588889994
2022-02-09,1084.5211181640625,1086.204633140618,1072.918368570495,1078.901658786714,11486225,1102.51689453125,1096.3346508789064,1,0.011650887181826386,0.011650887181826386,0.9287893650806786,1.1481144219872426,0.0,0.0,0.011650887181826386,0.9250764941242209
2022-02-10,1083.406494140625,1090.0723137940836,1076.1490130370194,1090.0723137940836,12464491,1099.3306762695313,1095.5524853515626,1,-0.001027756864084295,-0.001027756864084295,0.9278347954354283,1.146934439509291,0.0,0.0,-0.001027756864084295,0.9241257404075817
2022-02-11,1081.2906494140625,1084.976257286365,1066.5937118273357,1079.857350777376,15943370,1095.7156066894531,1094.5837670898438,1,-0.001952955550853397,-0.001952955550853397,0.9260227753214078,1.1446945275291864,0.0,0.0,-0.001952955550853397,0.9223209639131662
2022-02-14,1064.068359375,1071.5305623649283,1052.4427424947037,1064.8418760134352,10719633,1091.1552490234376,1093.949482421875,0,-0.01592753072302533,-0.01592753072302533,0.9112735191172548,1.1264623702734864,1.0,0.0005,-0.01642753072302533,0.9071695079419924
2022-02-15,1100.1964111328125,1102.9037798370225,1062.7716573911962,1069.824295697398,11212671,1088.0998474121093,1094.4531811523439,0,0.033952754481895386,0.0,0.9112735191172548,1.164708870564476,0.0,0.0,0.0,0.9071695079419924
2022-02-16,1097.92138671875,1107.0443589837334,1090.186219274119,1105.6793011160346,10392840,1085.6234558105468,1094.736201171875,0,-0.002067834789353684,-0.0,0.9112735191172548,1.162300445042454,0.0,0.0,-0.0,0.9071695079419924
2022-02-17,1111.82177734375,1117.0089242641513,1096.5789142269996,1101.1745201113265,12853252,1083.8466247558595,1094.96734375,0,0.012660642914100295,0.0,0.9112735191172548,1.1770159159360363,0.0,0.0,0.0,0.9071695079419924
2022-02-18,1103.1312255859375,1117.6915612787002,1101.1973736454247,1112.2314504381943,6775458,1082.6397094726562,1094.6756811523437,0,-0.007816497153505186,-0.0,0.9112735191172548,1.167815774379492,0.0,0.0,-0.0,0.9071695079419924
2022-02-21,1091.9833984375,1109.091873871227,1085.021748188729,1097.4890031023695,11107193,1080.8663024902344,1094.1383129882813,0,-0.010105621969422773,-0.0,0.9112735191172548,1.1560142696336841,0.0,0.0,-0.0,0.9071695079419924
2022-02-22,1087.023681640625,1090.1633625619224,1067.9814753307442,1070.5977356852184,13494914,1081.1188354492188,1093.9503930664061,0,-0.004541934249157831,-0.0,0.9112735191172548,1.1507637288299197,0.0,0.0,-0.0,0.9071695079419924
2022-02-23,1080.2213134765625,1095.0092390254035,1077.468571284383,1092.5294602510214,7310110,1081.1370361328125,1093.8948803710937,0,-0.006257792060055056,-0.0,0.9112735191172548,1.1435624887046485,0.0,0.0,-0.0,0.9071695079419924
2022-02-24,1026.3931884765625,1064.6825598160908,1020.7738499237835,1048.8025425531248,24846650,1079.2635192871094,1092.8260522460937,0,-0.049830645191364265,-0.0,0.9112735191172548,1.0865780320758536,0.0,0.0,-0.0,0.9071695079419924
2022-02-25,1039.224853515625,1050.1450756675365,1035.7212210618118,1037.4729771115954,14570089,1078.082763671875,1091.7344799804687,0,0.012501705178020517,0.0,0.9112735191172548,1.1001621102857797,0.0,0.0,0.0,0.9071695079419924
2022-02-28,1073.62353515625,1077.1726610969984,1020.5919703644313,1020.5919703644313,21297446,1077.4673461914062,1091.908291015625,0,0.033100326194332785,0.0,0.9112735191172548,1.1365778350028846,0.0,0.0,0.0,0.9071695079419924
2022-03-02,1091.369140625,1092.483981972098,1059.8140635885236,1062.2028545911362,21471786,1077.9189453125,1093.0112377929688,0,0.016528703859092886,0.0,0.9112735191172548,1.1553639934504563,0.0,0.0,0.0,0.9071695079419924
2022-03-03,1082.1551513671875,1098.785820478749,1078.4013026500006,1092.0288927878125,10186748,1077.7995056152345,1093.6214111328125,0,-0.008442596473394737,-0.0,0.9112735191172548,1.145609721473864,0.0,0.0,-0.0,0.9071695079419924
2022-03-04,1058.1531982421875,1075.7848524224223,1055.787154408625,1070.643199306108,10805667,1077.1806945800781,1093.2523974609376,0,-0.022179770705407664,-0.0,0.9112735191172548,1.1202003605336879,0.0,0.0,-0.0,0.9071695079419924
2022-03-07,1019.022216796875,1052.0333374144284,1011.0367133096933,1036.8358471079189,17983310,1075.093328857422,1092.10849609375,0,-0.036980450005081655,-0.0,0.9112735191172548,1.0787748471052974,0.0,0.0,-0.0,0.9071695079419924
2022-03-08,1017.1793212890625,1021.9570232050447,991.92617525868,1006.2590402981642,21289374,1073.2368713378905,1090.8590307617187,0,-0.0018084939439351189,-0.0,0.9112735191172548,1.076823889327438,0.0,0.0,-0.0,0.9071695079419924
2022-03-09,1071.1436767578125,1077.0133522040442,1016.5649623830144,1017.4068401715399,20414228,1073.1925048828125,1090.7120581054687,0,0.05305294193393695,0.0,0.9112735191172548,1.1339525646010027,0.0,0.0,0.0,0.9071695079419924
2022-03-10,1088.50244140625,1094.3038764083778,1073.8283721325647,1092.028820377732,17980493,1073.3915710449219,1090.6560913085937,0,0.016205822827596528,0.0,0.9112735191172548,1.1523291989578253,0.0,0.0,0.0,0.9071695079419924
2022-03-11,1091.6419677734375,1097.0339575128753,1081.1311923906428,1081.1311923906428,12257423,1073.8033447265625,1090.6256005859375,0,0.0028842621272686664,0.0,0.9112735191172548,1.1556528184245252,0.0,0.0,0.0,0.9071695079419924
2022-03-14,1100.605712890625,1103.1311056498985,1080.1984500463022,1086.06812572994,8340678,1074.7690979003905,1091.1693359375,0,0.008211250008526516,0.0,0.9112735191172548,1.1651421726396671,0.0,0.0,0.0,0.9071695079419924
2022-03-15,1075.398193359375,1104.7464533796308,1065.1148867530296,1104.7464533796308,15925769,1075.3355895996094,1091.1265673828125,0,-0.022903315180006767,-0.0,0.9112735191172548,1.138456554230183,0.0,0.0,-0.0,0.9071695079419924
2022-03-16,1093.55322265625,1095.6235563592827,1081.6091471404573,1083.8387095081287,11149828,1075.0034301757812,1091.122021484375,0,0.01688214598925586,0.0,0.9112735191172548,1.157676143981122,0.0,0.0,0.0,0.9071695079419924
2022-03-17,1129.2032470703125,1136.3468717821495,1098.8993784397219,1106.9303748135985,21422098,1076.5675231933594,1091.336787109375,0,0.03260017315615271,0.0,0.9112735191172548,1.195416586733654,0.0,0.0,0.0,0.9071695079419924
2022-03-21,1122.69677734375,1130.2499690830255,1109.7744623583415,1112.0495186610842,11999466,1077.1112731933595,1091.316767578125,0,-0.005762000546352786,-0.0,0.9112735191172548,1.1885285957077754,0.0,0.0,-0.0,0.9071695079419924
2022-03-22,1151.70361328125,1153.432622038583,1116.4174402666702,1119.3749045708569,22557065,1079.539892578125,1092.360107421875,0,0.025836749978145335,0.0,0.9112735191172548,1.2192363118769534,0.0,0.0,0.0,0.9071695079419924
2022-03-23,1155.3663330078125,1167.0374428000987,1147.9952387936646,1147.9952387936646,15462187,1082.7090393066405,1093.2992504882814,0,0.003180262425440672,0.0,0.9112735191172548,1.2231138033073485,0.0,0.0,0.0,0.9071695079419924
2022-03-24,1173.316650390625,1175.8192962308133,1142.08015447494,1142.08015447494,13168266,1087.0236877441407,1094.5791967773437,0,0.015536472606122897,0.0,0.9112735191172548,1.242116677406604,0.0,0.0,0.0,0.9071695079419924
2022-03-25,1181.1429443359375,1190.3114093068612,1172.5659000566366,1175.0685459381182,14222488,1092.0697692871095,1095.8559594726562,0,0.0066702317253461985,0.0,0.9112735191172548,1.250401883474823,0.0,0.0,0.0,0.9071695079419924
2022-03-28,1193.0189208984375,1196.5679268909805,1176.88868384816,1187.581436439095,9891424,1100.401055908203,1096.773720703125,1,0.010054648016525114,0.0,0.9112735191172548,1.2629742342923624,1.0,0.0005,-0.0005,0.9067159231880214
2022-03-29,1193.291748046875,1200.321638726132,1186.3983390664755,1200.321638726132,8684065,1108.1044006347656,1097.56771484375,1,0.00022868635497585998,0.00022868635497585998,0.9114819149367278,1.2632630592664311,0.0,0.0,0.00022868635497585998,0.9069232767474938
2022-03-30,1216.224365234375,1223.0722800944307,1190.8119310722573,1201.1862248102987,15811550,1115.234442138672,1098.7866918945313,1,0.019217946679875197,0.019217946679875197,0.9289987257776524,1.2875403813820694,0.0,0.0,0.019217946679875197,0.9243524799227649
2022-03-31,1198.8428955078125,1214.7456618708436,1196.0446595036312,1212.584340487485,13223718,1120.6081298828126,1099.5374609375,1,-0.014291334907776676,-0.014291334907776676,0.9157220938586662,1.2691397105844517,0.0,0.0,-0.014291334907776676,0.9111422490593548
2022-04-01,1208.443603515625,1212.6752582349072,1193.0415116671982,1199.4116203413212,7922880,1126.9225524902345,1100.7573486328124,1,0.00800831205138497,0.00800831205138497,0.9230554821386341,1.2793033774236164,0.0,0.0,0.00800831205138497,0.9184389605130229
2022-04-04,1212.015625,1217.1572786813153,1201.9826544660282,1208.2617761125623,7929162,1134.615673828125,1102.0504931640626,1,0.00295588596272367,0.00295588596272367,0.9257839288811028,1.283084852319008,0.0,0.0,0.00295588596272367,0.9211537613440218
2022-04-05,1194.88427734375,1214.8366019261355,1192.4499926471442,1206.2823045318924,13149870,1143.4087768554687,1103.4027880859376,1,-0.014134593071974622,-0.014134593071974622,0.9126983497737946,1.2649489700546641,0.0,0.0,-0.014134593071974622,0.9081336277707053
2022-04-06,1191.6993408203125,1198.72923220727,1177.1617516980632,1177.1617516980632,12257215,1152.1347778320312,1104.687744140625,1,-0.002665476970303504,-0.002665476970303504,0.9102655733416385,1.2615772777063743,0.0,0.0,-0.002665476970303504,0.9057130184999242
2022-04-07,1170.677734375,1185.7613700217532,1168.015859682402,1180.8016922079776,15496499,1157.1114807128906,1106.4618383789064,1,-0.01764002523559527,-0.01764002523559527,0.8942084656567983,1.2393230226909802,0.0,0.0,-0.01764002523559527,0.8897362179973785
2022-04-08,1190.1522216796875,1194.4066235414564,1164.8307737717014,1164.8307737717014,15152495,1162.1939697265625,1108.6677368164062,1,0.016635224821359262,0.016635224821359262,0.9090838245201619,1.2599394397997312,0.0,0.0,0.016635224821359262,0.9045371800154708
2022-04-11,1187.67236328125,1200.5719293490686,1175.2959770389286,1183.0311432189874,9254209,1166.9954895019532,1111.1439135742187,1,-0.002083648085736134,-0.002083648085736134,0.9071896137494267,1.2573141693978491,0.0,0.0,-0.002083648085736134,0.9026524428518544
2022-04-12,1165.3087158203125,1184.214442712084,1162.7378287017318,1177.116189798847,13217742,1170.2306396484375,1113.1932885742187,1,-0.018829812120197964,-0.018829812120197964,0.8901074037651301,1.233639179812025,0.0,0.0,-0.018829812120197964,0.8856556669431163
2022-04-13,1161.0313720703125,1179.664132404293,1158.2330158892628,1171.4284128604863,10354235,1174.5122985839844,1114.6952783203126,1,-0.0036705670282307645,-0.0036705670282307645,0.8868402048772858,1.2291110245138732,0.0,0.0,-0.0036705670282307645,0.8824048084536691
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224,1177.7087524414062,1116.1981811523438,1,-0.0030568271891709964,-0.0030568271891709964,0.884129287626567,1.2253538445156293,0.0,0.0,-0.0030568271891709964,0.8797074494433327
2022-04-19,1201.5955810546875,1213.9719664591003,1160.7583113534643,1163.9206184581967,26141820,1181.328369140625,1118.5392138671875,1,0.03811140892387188,0.03811140892387188,0.9178247004488745,1.272053805960403,0.0,0.0,0.03811140892387188,0.9132343397824438
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240,1187.0398986816406,1121.8671728515626,1,0.02940405879186314,0.02940405879186314,0.9448124719014974,1.309457350857276,0.0,0.0,0.02940405879186314,0.9400871360001551
2022-04-21,1265.8890380859375,1269.0285988217172,1243.092861615674,1251.6926535659309,21708633,1192.749169921875,1125.9695629882813,1,0.02341420415400952,0.02341420415400952,0.9669345040058535,1.3401172526012168,0.0,0.0,0.02341420415400952,0.9620985281250208
2022-04-22,1255.287109375,1274.943602182277,1248.6439171934,1255.3326032722164,15054154,1197.7452087402344,1129.9891357421875,1,-0.008375085328938381,-0.008375085328938381,0.9588363450273097,1.3288936562598992,0.0,0.0,-0.008375085328938381,0.9540408708571277
2022-04-25,1226.2574462890625,1255.1051538112451,1211.9928211860372,1247.825046254362,17063215,1200.3922485351563,1133.0736645507814,1,-0.02312591507483197,-0.02312591507483197,0.9366623771415459,1.2981617744217497,0.0,0.0,-0.02312591507483197,0.931977802699767
2022-04-26,1262.9541015625,1271.7586153913803,1232.0360622414871,1233.0825422871724,12227666,1204.4828063964844,1136.64232421875,1,0.029925734913569757,0.029925734913569757,0.9646926871433978,1.3370102195580245,0.0,0.0,0.029925734913569757,0.9598679233686915
2022-04-27,1264.1826171875,1286.7739479010713,1253.580733766915,1253.9448053007873,19338945,1208.0409912109376,1140.2578466796874,1,0.0009727318067063173,0.0009727318067063173,0.9656310744038792,1.33831077192448,0.0,0.0,0.0009727318067063173,0.9608016174279894
2022-04-28,1283.065673828125,1297.239310503393,1267.7089550364747,1278.5610555725848,25614076,1212.5296875,1144.2933471679687,1,0.014936969061190908,0.014936969061190908,0.9800546758867744,1.3583010785189744,0.0,0.0,0.014936969061190908,0.9751530814614535
2022-04-29,1269.597412109375,1299.5827089210004,1263.7049887259216,1299.5827089210004,18214862,1215.19833984375,1148.4039282226563,1,-0.010496938694156133,-0.010496938694156133,0.9697671020370698,1.3440430753695545,0.0,0.0,-0.010496938694156133,0.9649169593479352
2022-05-02,1265.13818359375,1276.5362108883514,1254.9458650066724,1256.7432351242765,9467006,1218.5131042480468,1151.702763671875,1,-0.003512316954251027,-0.003512316954251027,0.9663609726029102,1.3393223700886903,0.0,0.0,-0.003512316954251027,0.9615278651521731
2022-05-04,1225.64306640625,1269.4835388914837,1217.7486714056079,1267.2084828840266,19247660,1219.3730773925781,1154.257197265625,1,-0.031218026378201813,-0.031218026378201813,0.9361930902693278,1.2975113690103457,0.0,0.0,-0.031218026378201813,0.9315108628944765
2022-05-05,1201.6412353515625,1242.18280014838,1197.591676403661,1239.2252151754037,17210669,1218.8543579101563,1156.0535864257813,1,-0.019583051307966892,-0.019583051307966892,0.9178595729484195,1.2721021372983456,0.0,0.0,-0.019583051307966892,0.9132690378724855
2022-05-06,1192.42724609375,1209.8769247815503,1180.0963532492094,1188.582409796725,19649948,1218.7315063476562,1157.8395068359375,1,-0.007667837110397424,-0.007667837110397424,0.910821575252832,1.2623478653217535,0.0,0.0,-0.007667837110397424,0.9062662396521098
2022-05-09,1145.8568115234375,1181.711782557566,1140.715158224648,1171.6331985147315,18083752,1216.4393798828125,1158.9169750976562,1,-0.03905515805922055,-0.03905515805922055,0.8752492946675844,1.2130466699158928,0.0,0.0,-0.03905515805922055,0.8708718684187612
2022-05-10,1125.9954833984375,1149.633416525882,1118.4195452683007,1135.2550569441219,19511677,1214.2052673339845,1159.6964111328125,1,-0.017333167569684393,-0.017333167569684393,0.860078451977863,1.192020728716393,0.0,0.0,-0.017333167569684393,0.8557769003917347
2022-05-11,1114.4610595703125,1130.6822844670523,1102.0164305530109,1125.0855713281494,16643899,1210.4207092285155,1160.3812060546875,1,-0.01024375674519784,-0.01024375674519784,0.8512680175340155,1.179809958336189,0.0,0.0,-0.01024375674519784,0.8470105299959624
2022-05-12,1091.755859375,1107.8859741719987,1078.378486557952,1104.5416911448524,20490321,1205.6248840332032,1161.6884594726562,1,-0.020373255754729258,-0.020373255754729258,0.8339249164969736,1.1557733883130292,0.0,0.0,-0.020373255754729258,0.8297541678414059
2022-05-13,1104.1322021484375,1127.5197990708434,1099.0132956252583,1103.8592387327842,19308778,1202.5660583496094,1162.9866064453124,1,0.01133618168124384,0.01133618168124384,0.8433784408588995,1.1688754454252925,0.0,0.0,0.01133618168124384,0.8391604118388254
2022-05-16,1104.4051513671875,1128.8847193240686,1099.6047027471154,1107.7039403213957,13437911,1199.7347473144532,1163.6022387695311,1,0.000247207008561956,0.000247207008561956,0.8435869299203498,1.1691643996275376,0.0,0.0,0.000247207008561956,0.8393678581739397
2022-05-17,1150.793701171875,1155.6851383517537,1106.5892723531913,1107.999824091496,16551828,1199.4003173828125,1164.7907299804688,1,0.042003199412155245,0.042003199412155245,0.8790202799592821,1.2182730450506858,0.0,0.0,0.042003199412155245,0.8746239937009733
2022-05-18,1154.979736328125,1169.3808421611643,1141.2839062872033,1155.5712773721964,17276788,1197.0695251464845,1166.2472216796875,1,0.0036375200455018852,0.0036375200455018852,0.8822177338480367,1.2227045376729522,0.0,0.0,0.0036375200455018852,0.8778054560103375
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118,1191.6412353515625,1167.6513891601562,1,-0.023046433824998158,-0.023046433824998158,0.8618857612256681,1.1945255584579475,0.0,0.0,-0.023046433824998158,0.8575751706571729
2022-05-20,1194.15625,1203.2337272058603,1138.4400638194588,1143.2176453948912,21793091,1188.0545959472656,1171.1540698242188,1,0.05830992418703751,0.05830992418703751,0.9121422546206239,1.264178253211109,0.0,0.0,0.05830992418703751,0.9075803138428784
2022-05-23,1186.1710205078125,1207.397297299702,1179.8462844678352,1197.364206197713,15252755,1184.5987915039063,1174.5339038085938,1,-0.006686921826341785,-0.006686921826341785,0.9060428306694727,1.255724792057325,0.0,0.0,-0.006686921826341785,0.9015113952330843
2022-05-24,1190.2431640625,1200.3216273375488,1181.984697463416,1186.2163522132455,13527818,1182.798077392578,1176.9158935546875,1,0.0034330155469015633,0.0034330155469015633,0.9091532897933197,1.2600357147910874,0.0,0.0,0.0034330155469015633,0.9046062978686285
2022-05-25,1188.491455078125,1208.8304783808387,1183.713752995507,1198.956737262974,12714544,1179.0749450683593,1178.915673828125,1,-0.0014717236252768107,-0.0014717236252768107,0.9078152674177327,1.2581812904609369,0.0,0.0,-0.0014717236252768107,0.903274967408481
2022-05-26,1177.16162109375,1198.9111951609145,1159.3706180239299,1194.1334932703796,17882023,1174.723895263672,1180.6260668945313,0,-0.009532953674984745,-0.009532953674984745,0.8991611065279955,1.2461871065042402,1.0,0.0005,-0.010032953674984746,0.8942124515046983
2022-05-27,1171.7015380859375,1185.3746228810087,1155.7761439362052,1179.8690179099194,16521973,1169.1556884765625,1182.0479833984375,0,-0.004638346094514412,-0.0,0.8991611065279955,1.240406859405752,0.0,0.0,-0.0,0.8942124515046983
2022-05-30,1212.51611328125,1216.7021540363792,1180.392243237482,1189.8564191042008,13853398,1166.3016235351563,1184.790341796875,0,0.03483359359755234,0.0,0.8991611065279955,1.2836146878419081,0.0,0.0,0.0,0.8942124515046983
2022-05-31,1197.887451171875,1218.8862574674567,1190.1750310186887,1201.8687694825662,70620653,1162.9390869140625,1186.8770263671875,0,-0.01206471563481959,-0.0,0.8991611065279955,1.2681282416484179,0.0,0.0,-0.0,0.8942124515046983
2022-06-01,1198.2742919921875,1208.1480337988985,1190.402522676765,1198.638243225424,9776989,1161.5706481933594,1188.258447265625,0,0.00032293586507980976,0.0,0.8991611065279955,1.2685377657391668,0.0,0.0,0.0,0.8942124515046983
2022-06-02,1239.5892333984375,1243.2975879303071,1198.5016232049925,1198.5016232049925,22126569,1163.4680480957031,1190.5962963867187,0,0.03447870131433928,0.0,0.8991611065279955,1.3122753004700467,0.0,0.0,0.0,0.8942124515046983
2022-06-03,1264.7059326171875,1281.9281427980586,1247.642951094485,1248.5530698496407,23939791,1167.081982421875,1192.8563427734375,0,0.02026211469253436,0.0,0.8991611065279955,1.3388647731163508,0.0,0.0,0.0,0.8942124515046983
2022-06-06,1259.2685546875,1280.4038420032741,1252.102061607887,1264.9335082984549,11093152,1172.7525695800782,1194.9343872070312,0,-0.004299321913067478,-0.0,0.8991611065279955,1.3331085624586576,0.0,0.0,-0.0,0.8942124515046983
2022-06-07,1261.634521484375,1269.9839758549958,1252.215840132052,1260.337704653236,12358255,1179.534521484375,1196.7007446289062,0,0.0018788421167732494,0.0,0.8991611065279955,1.335613262972036,0.0,0.0,0.0,0.8942124515046983
2022-06-08,1239.4754638671875,1265.388330609935,1235.9490850298985,1261.6344822845072,12479250,1185.7852416992187,1197.8673950195312,0,-0.017563769253171935,-0.0,0.8991611065279955,1.3121548598097192,0.0,0.0,-0.0,0.8942124515046983
2022-06-09,1273.4649658203125,1275.3986973973456,1233.082627965682,1233.082627965682,17278305,1194.8706970214844,1199.4763159179688,0,0.027422488741388307,0.0,0.8991611065279955,1.3481374116798093,0.0,0.0,0.0,0.8942124515046983
2022-06-10,1235.016357421875,1269.4380277636071,1229.2149225576165,1261.2478021770742,18093057,1201.4149047851563,1200.3108081054688,1,-0.03019212104800273,-0.0,0.8991611065279955,1.3074342837570314,1.0,0.0005,-0.0005,0.893765345278946
2022-06-13,1211.6513671875,1216.1559851600953,1190.4478410589338,1205.7818119372728,17620803,1206.7772155761718,1200.2193481445313,1,-0.018918769855931217,-0.018918769855931217,0.882150084490188,1.282699235440878,0.0,0.0,-0.018918769855931217,0.8768564044064068
2022-06-14,1195.817138671875,1215.7239712861199,1189.151198531051,1205.8047355842045,14714312,1209.028387451172,1200.1588330078125,1,-0.013068304088476923,-0.013068304088476923,0.8706218789343946,1.2659365317780797,0.0,0.0,-0.013068304088476923,0.8653973782716954
2022-06-15,1181.3475341796875,1200.0030396756413,1175.9329182849908,1191.016551311612,11195535,1210.34677734375,1199.6169116210938,1,-0.01210018156142001,-0.01210018156142001,0.8600871961279438,1.2506184698983307,0.0,0.0,-0.01210018156142001,0.854925912871831
2022-06-16,1164.830810546875,1209.8997420887063,1162.1006949883244,1193.4965424947006,17111475,1212.1702392578125,1198.6732153320313,1,-0.013981257127930191,-0.013981257127930191,0.8480620958864385,1.2331332515017435,0.0,0.0,-0.013981257127930191,0.8429729738586395
2022-06-17,1178.4810791015625,1194.3382305909047,1163.0562400137392,1164.830742811065,24457187,1211.3864807128907,1198.3451513671876,1,0.01171867058382392,0.01171867058382392,0.858000256222759,1.247583933862052,0.0,0.0,0.01171867058382392,0.8528514964503553
